"Nombre de la campaña","Nombre del conjunto de anuncios","Nombre del anuncio",Semana,"Presupuesto de la campaña","Tipo de presupuesto de la campaña","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (USD)","Tipo de resultado",Resultados,"Coste por resultado",Application,"All Leads",Alcance,Impresiones,"Clics en el enlace","CTR (porcentaje de clics en el enlace)","CPC (Coste por clic en el enlace)","CPM (coste por 1000 impresiones)","Reproducciones de vídeo",ThruPlays,"Coste por ThruPlay","ThruPlay / Video Plays Conversion Rate","Reproducciones de vídeo de 3 segundos","Coste por reproducción de video de 3 segundos","Reproducciones de vídeo hasta el 50 %","Visitas a la página de destino","Porcentaje de visitas a la página de destino por clics en el enlace","Coste por visita a la página de destino","Landing page views / Link clicks Conversion Rate","Inicio del informe","Fin del informe"
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Retargeting - Videos",AISchool_UISkills,"2025-02-26 - 2025-03-04",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Retargeting - Banners",AISchool_UISkills,"2025-02-26 - 2025-03-04",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Banners","AISchool_Python - Copy","2025-02-26 - 2025-03-04",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Banners",AISchool_Visuals,"2025-02-26 - 2025-03-04",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_Sep24,Video_AllPlacements_Static,"2025-02-26 - 2025-03-04",100,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_CustomList_BST,Video_AllPlacements_Static_Charlie_Long,"2025-02-26 - 2025-03-04",3950,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Career Development",AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Conversion_Leads__EN,"JS - Lead Generation - Audience #2 - Copy","New Conversions Ad - Copy","2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,350,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_EN_BG,Retargeting_Visitors_30d,R1_Image_RTG,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,59,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Videos",AISchool_Visuals,"2025-02-26 - 2025-03-04",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_1Year_EN_ABO_Merge,08_Prospecting_Broad,03_Video_Rika_Oct,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,169,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Banners",AISchool_UISkills,"2025-02-26 - 2025-03-04",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests_LastCall,Video_AllPlacements_Static,"2025-02-26 - 2025-03-04",31,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO,Prospecting_FBAudience_Interests_Pau_2408,Video_AllPlacements_Static_Pau,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN_Data,RTG,AverageSalary_DA_EN_RTG_AllPlacements_Carousel,"2025-02-26 - 2025-03-04",100,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,RTG,"BG - Copy 3","2025-02-26 - 2025-03-04",75,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set",AISchool_Visuals,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_DV,"DevOps + Cloud","New Sales Ad - Copy 2","2025-02-26 - 2025-03-04",3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,"JobHunting - All Leads - Copy","BG - Copy 3","2025-02-26 - 2025-03-04",75,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign  Campaign","RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign  Ad set","AISchool_UISkills - Copy","2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,357,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,Programs,AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set",AISchool_Data,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_1Year_SW_EN_CBO,Prospecting_FBAudience_Interests_RicaSkript_4v2,Video_AllPlacements_Static,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,74,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_Marta_July2024,"2025-02-26 - 2025-03-04",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Professional Development","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_DV,"Cloud Computing","New Sales Ad - Copy 2","2025-02-26 - 2025-03-04",3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_CustomList_BST,Video_AllPlacements_Static_Charlie_Short,"2025-02-26 - 2025-03-04",87,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - BST 1-2% - Video 5",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_BG5,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,Prospecting_Broad_EN,08VID_SureAIIsTheFuture,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,107,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign  Campaign","RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign  Ad set",AISchool_Python,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,357,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
"RMTEU_Germany_Global_Meta_Conversion_EN_A/BTest - Copy","All Interests - All Leads - Video",BG_AllCourses_EN_Prospecting_AllPlacements_Video_3,"2025-02-26 - 2025-03-04",2500,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - All Leads - Image",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_LevelUpYourCareer,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,11,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,05_Prospecting_LLA,10_Video_h1UProbablyHeardAI,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,88,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,Productivity,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Videos",AISchool_Data,"2025-02-26 - 2025-03-04",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Professional Development",AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_CloudComputing,Video_AllPlacements_Static_Juliette,"2025-02-26 - 2025-03-04",4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Small Business Owners","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_MK_EN_ValueProp_01,01_Prospecting_Interests,01_Image_1BG,"2025-02-26 - 2025-03-04",101,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_1Year_SW_EN_CBO,Prospecting_LLA_QApps_2_Video2,Video_AllPlacements_Static_v2_2,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,118.5,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_LLA_BST_2,Video_AllPlacements_Video_BG_Marie,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO,Prospecting_LLA_BST_2_QApps_2_Elsa_2408,Video_AllPlacements_Static_Elsa,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - LLA","BG - Copy 2","2025-02-26 - 2025-03-04",430,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_InformationTech,Image_AllPlacements_Static_15off,"2025-02-26 - 2025-03-04",4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO,Prospecting_LLA_BST_2,Video_AllPlacements_Static_DataScience_Elsa,"2025-02-26 - 2025-03-04",144,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_LLA_BST_2,Image_Stories_Static_BG_DE_TechSkills,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Conversion_Leads__EN,"JS - Lead Generation - Audience #1","New Conversions Ad - Copy","2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,150,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_LLA_BST_2_2409,Video_AllPlacements_Static_BG_Rica1_StepByStep,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN,"Generic+CD - 7.2M","Ad1 - Copy 3","2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,64,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_Data - Copy 2","2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN,"Generic+Students 7.7M","Ad1 - Copy 3","2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,32,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_EN_BCAS,06_Prospecting_Broad,05_Video_2504Dorian,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,85,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_1Year_SW_EN_CBO,Prospecting_FBAudience_Interests_Video2,Video_AllPlacements_Static_v2_1,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_1Year_SW_EN_CBO,Prospecting_LLA_BST_2,Video_AllPlacements_Static_v1h1_2409,"2025-02-26 - 2025-03-04",1387,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA - All Leads",Influencer,"2025-02-26 - 2025-03-04",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,PPC,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 2","2025-02-26 - 2025-03-04",1278,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Banners",AISchool_AIProducts,"2025-02-26 - 2025-03-04",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_Azure,Video_AllPlacements_Static_Marta_July24,"2025-02-26 - 2025-03-04",104,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_LLA_BST_QApps_2_Sep24,Video_AllPlacements_Static,"2025-02-26 - 2025-03-04",31,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_1Year_EN_ABO_Merge,Prospecting_Broad_LastCallQ4,02_Video_Q4Pau,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,119,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Videos",AISchool_Data,"2025-02-26 - 2025-03-04",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,"LAA - Qapps","BG - Copy 3","2025-02-26 - 2025-03-04",75,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_InformationTech,Video_AllPlacements_Static_Juliette,"2025-02-26 - 2025-03-04",4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_DV,Ad4,"New Sales Ad","2025-02-26 - 2025-03-04",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Events_CY_EN_CBO_Zoom_SummerWorkshop,Prospecting_LLA_Apps_Similar2to5,Video_Stories_Static,"2025-02-26 - 2025-03-04",500,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"All Interests - All Leads - Elsa Extra",BG_AllCourses_EN_Prospecting_AllPlacements_Video_ElsaExtra,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,11,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN_DA,"DA + LAA(Qapps) - Web Application",UGC_AllCourses_EN_Prospecting_AllPlacements_ChatGPTLongVersion,"2025-02-26 - 2025-03-04",100,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Banners","AISchool_Visuals - Copy","2025-02-26 - 2025-03-04",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Retargeting - Videos",AISchool_UISkills,"2025-02-26 - 2025-03-04",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_DV,"Microsoft Azure","New Sales Ad","2025-02-26 - 2025-03-04",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - BST 1-2% - Tonya",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_Tonya,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,12,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Professional Development","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 2","2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA 1-5% - 1.1M","Ad1 - Copy 3","2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,32,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - Web Application",DA_Generic,"2025-02-26 - 2025-03-04",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set",AISchool_Visuals,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_ML,RTG,DataScience_EN_Prospecting_AllPlacements_Video,"2025-02-26 - 2025-03-04",686,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_Juliette,"2025-02-26 - 2025-03-04",4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set",AISchool_Data,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Retargeting - Videos",AISchool_AIProducts,"2025-02-26 - 2025-03-04",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_1Year_EN_ABO_Merge,05_Prospecting_Broad,01_Video_Broad_Dorian,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,87,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Banners","AISchool_Visuals - Copy","2025-02-26 - 2025-03-04",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - BST 1-2% - Image",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_LaunchYourTechCareer,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,12,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_Python - Copy","2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_EN_A/BTest,"All Interests - All Leads - Video",BG_AllCourses_EN_Prospecting_AllPlacements_Video_3,"2025-02-26 - 2025-03-04",1777,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_EN_BG,Prospecting_Interests_en,02VID_RegisterAtJobCenter,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests_240827,Video_AllPlacements_Static_Elsa,"2025-02-26 - 2025-03-04",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_DV,"Microsoft Azure","New Sales Ad","2025-02-26 - 2025-03-04",3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign  Campaign","RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign  Ad set",AISchool_AIProducts,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,357,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign  Campaign","RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign  Ad set",AISchool_UISkills,"2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,357,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
RMTEU_Germany_Global_Meta_Conversion_AISchool,IT,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2025-02-26 - 2025-03-04","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-26,2025-03-04
